"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"5619","RT @purpleyhan: Ano ba, Mar, dapat di ka na nag-iintroduction, hindi ito thesis. Debate 'to. Sagot ang kailangan namin di description. #Pil<U+2026>",FALSE,0,NA,2016-02-24 13:55:03,FALSE,NA,"702491933009006592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wannahmAcfound",59,TRUE,FALSE,NA,NA
"5620","RT @vicegandalines: Final round na agad? BITIN! Mas maganda kung 24 hours debate eh. #PiliPinasDebates2016",FALSE,0,NA,2016-02-24 13:55:00,FALSE,NA,"702491921864744960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JhonaDiongLay",163,TRUE,FALSE,NA,NA
"5621","RT @THEROGELIOS: TANONG NAMIN KAY VP BINAY:

YUNG MAKATI PO BA BANSA? BAKIT SA PILIPINAS PO KAYO NG VP AT DI NALANG SA MAKATI? LECHE.
#Pili<U+2026>",FALSE,0,NA,2016-02-24 13:54:47,FALSE,NA,"702491865719791620",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wannahmAcfound",130,TRUE,FALSE,NA,NA
"5622","RT @Senyora: Dun ako sa taga Mindanao maniniwala. #PiliPinasDebates2016",FALSE,0,NA,2016-02-24 13:54:26,FALSE,NA,"702491777668755456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wannahmAcfound",2857,TRUE,FALSE,NA,NA
"5623","RT @imdanielpadilla: Good Luck Kuya MAR ! #MarwithaPlan #PiliPinasDebates2016",FALSE,0,NA,2016-02-24 13:54:08,FALSE,NA,"702491703333122048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aldnxxvi",3084,TRUE,FALSE,NA,NA
"5624","RT @vicegandalines: Poe, Santiago, Duterte. Anyone of these three should be the next President of the Philippines. #PiliPinasDebates2016",FALSE,0,NA,2016-02-24 13:54:01,FALSE,NA,"702491672823791616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JhonaDiongLay",417,TRUE,FALSE,NA,NA
"5625","RT @HugotDre: The President we really need:

Miriam Santiago as the Mind.
Grace Poe as the Heart.
Rody Duterte as the Hand.

#PiliPinasDeba<U+2026>",FALSE,0,NA,2016-02-24 13:53:45,FALSE,NA,"702491605337419778",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","taaadge",2459,TRUE,FALSE,NA,NA
"5626","RT @bernardokath: Goodluck kuya mar! <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> #PiliPinasDebates2016 #MarWithAPlan https://t.co/IhwF9xMHU2",FALSE,0,NA,2016-02-24 13:53:44,FALSE,NA,"702491601117933568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","freyatria",3405,TRUE,FALSE,NA,NA
"5627","RT @RegisAndanar: Duterte: Slytherin
Roxas: Gryffindor
Poe: Hufflepuff
Santiago: Ravenclaw

Binay: Chocolate Frog

#PiliPinasDebates2016",FALSE,0,NA,2016-02-24 13:53:11,FALSE,NA,"702491465620934657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsespesozazel",1598,TRUE,FALSE,NA,NA
"5628","ICYMI: BECAUSE #PilipinasDebates2016 FAILED TO INCLUDE LUMAD ISSUES. Outrage Magazine meets #LGBT <U+2018>lakbayanis<U+2019>... https://t.co/ijMnToI9Xu",FALSE,0,NA,2016-02-24 13:51:34,FALSE,NA,"702491056508526592",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","outragemag",0,FALSE,FALSE,NA,NA
"5629","Sana ang puso ko parang Makati. Para dalawa din. #PilipinasDebates2016 #hugot",FALSE,1,NA,2016-02-24 13:49:51,FALSE,NA,"702490625795461120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","angebuen",0,FALSE,FALSE,NA,NA
